Alpha_deg,H_direct_mm,X_profile_mm,Y_ground_mm
25.811623246492985,1400.326614577365,341.94773483625147,-259.3819566469515
25.95190380761523,1405.9001773833445,345.1553626177496,-260.26560283374374
26.092184368737474,1411.4658700718667,348.376626846863,-261.14137890307893
26.23246492985972,1417.0236592796523,351.61150821387764,-262.00925149167733
26.372745490981963,1422.5735116907995,354.8599873274509,-262.86918728363753
26.51302605210421,1428.1153940369823,358.12204471473007,-263.7211530106333
26.65330661322645,1433.6492730976518,361.39766082146764,-264.56511545211583
26.793587174348698,1439.175115700234,364.6868160121395,-265.40104143551116
26.93386773547094,1444.6928887203292,367.9894905700613,-266.22889783641926
27.074148296593187,1450.2025590819103,371.3056646975084,-267.0486515788132
27.214428857715433,1455.7040937575216,374.63531851583343,-267.8602696352375
27.354709418837675,1461.197459768475,377.9784320655851,-268.66371902700394
27.49498997995992,1466.6826241850513,381.33498530662894,-269.458966824393
27.635270541082164,1472.1595541266936,384.7049581182667,-270.2459801468483
27.77555110220441,1477.6282167622069,388.08833029935715,-271.0247261631746
27.915831663326653,1483.088579309954,391.4850815684374,-271.7951720917347
28.0561122244489,1488.540609038052,394.8951915638439,-272.55728520064577
28.196392785571142,1493.9842732645686,398.31863984383483,-273.3110328079754
28.336673346693388,1499.4195393577195,401.75540588671333,-274.05638228193925
28.47695390781563,1504.8463747360606,405.205469090949,-274.7933010410934
28.617234468937877,1510.2647468686864,408.668808775303,-275.521756554532
28.75751503006012,1515.6746232754238,412.14540417895034,-276.2417163420821
28.897795591182366,1521.075971527027,415.6352344616062,-276.9531479744983
29.03807615230461,1526.468759245371,419.1382787036489,-277.65601907365567
29.178356713426854,1531.8529541036478,422.65451590624787,-278.35029731274517
29.318637274549097,1537.2285238265583,426.18392499148655,-279.0359504164687
29.458917835671343,1542.5954361905062,429.7264848024903,-279.71294616122964
29.599198396793586,1547.9536590237913,433.2821741035534,-280.3812523753277
29.739478957915832,1553.3031602068029,436.8509715802669,-281.0408369391523
29.879759519038075,1558.6439076722108,440.4328558396436,-281.6916677853733
30.02004008016032,1563.9758694051602,444.02780541025,-282.33371289913543
30.160320641282567,1569.2990134434601,447.6357987423319,-282.96694031824813
30.30060120240481,1574.613307877778,451.2568142079456,-283.5913181333792
30.440881763527056,1579.918720851829,454.89083010108703,-284.20681448824325
30.5811623246493,1585.2152205625691,458.5378246378208,-284.8133975797962
30.721442885771545,1590.502775260383,462.1977759564128,-285.4110356584231
30.861723446893787,1595.781353249276,465.870662117459,-285.9996970281293
31.002004008016034,1601.0509228870653,469.5564611040189,-286.5793500467314
31.142284569138276,1606.3114525855665,473.2551508217465,-287.1499631260456
31.282565130260522,1611.5629108107858,476.96670909902235,-287.71150473207763
31.422845691382765,1616.8052660831067,480.69111368708786,-288.26394338521186
31.56312625250501,1622.0384869774814,484.42834226017715,-288.8072476603993
31.703406813627254,1627.2625421236169,488.1783724156524,-289.3413861873478
31.8436873747495,1632.4774002061633,491.9411816741361,-289.86632765070726
31.983967935871743,1637.6830299649039,495.71674747964823,-290.3820407902608
32.124248496993985,1642.8794001949384,499.5050471997397,-290.88849440110835
32.26452905811623,1648.0664797468742,503.3060581256285,-291.3856573338569
32.40480961923848,1653.2442375270102,507.1197574723364,-291.873498494806
32.545090180360724,1658.412642497524,510.94612237882393,-292.35198684613283
32.68537074148296,1663.5716636766592,514.7851299081299,-292.821091406081
32.82565130260521,1668.7212701389103,518.6367570475064,-293.2807812491451
32.965931863727455,1673.8614310152057,522.5009807085593,-293.7310255062532
33.1062124248497,1678.9921154930971,526.3777777273829,-294.1717933649577
33.24649298597195,1684.1132928169404,530.2671248647036,-294.603054069614
33.38677354709419,1689.2249322880841,534.168998806015,-295.0247769215707
33.52705410821643,1694.327003265048,538.0833761617201,-295.4369312793476
33.66733466933868,1699.4194751637115,542.010233467271,-295.83948655882386
33.807615230460925,1704.5023174574949,545.9495471833086,-296.2324122334203
33.947895791583164,1709.575499677543,549.9012936958047,-296.6156778342813
34.08817635270541,1714.638991412906,553.8654493162038,-296.9892529504575
34.22845691382766,1719.6927623107258,557.8419902815642,-297.35310722909026
34.3687374749499,1724.7367820764127,561.8308927547006,-297.70721037558997
34.50901803607214,1729.7710204738314,565.8321328243273,-298.0515321538219
34.64929859719439,1734.7954473254806,569.8456865052024,-298.38604238628386
34.789579158316634,1739.8100325126727,573.8715297382691,-298.71071095428897
34.92985971943888,1744.8147459757158,577.909638390803,-299.0255077981451
35.07014028056112,1749.8095577140946,581.9599882565537,-299.33040291733687
35.210420841683366,1754.7944377866484,586.022555055893,-299.62536637070366
35.35070140280561,1759.7693563117512,590.0973144359577,-299.91036827661924
35.49098196392786,1764.7342834674914,594.1842419707972,-300.1853788131725
35.6312625250501,1769.6891894918501,598.2833131615193,-300.45036821834424
35.77154308617234,1774.6340446828797,602.3945034364377,-300.7053067901868
35.91182364729459,1779.5688193988817,606.5177881512184,-300.95016488700185
36.052104208416836,1784.493484058585,610.6531425890279,-301.18491292751764
36.19238476953908,1789.4080091413214,614.800541960681,-301.4095213910671
36.33266533066132,1794.312365187205,618.9599614047902,-301.6239608177639
36.47294589178357,1799.2065227973083,623.131375987915,-301.82820180868
36.61322645290581,1804.0904526338368,627.3147607047089,-302.0222150260215
36.75350701402806,1808.9641254203057,631.510090478072,-302.2059711933032
36.8937875751503,1813.8275119417165,635.7173401593004,-302.3794410955272
37.034068136272545,1818.6805830447306,639.9364845282364,-302.54259557935416
37.17434869739479,1823.523309637845,644.1674982934209,-302.6954055532815
37.31462925851704,1828.355662691566,648.4103560922431,-302.83784198781564
37.454909819639276,1833.1776132385842,652.6650324910951,-302.96987591564675
37.59519038076152,1837.9891323739469,656.9315019855217,-303.09147843182245
37.73547094188377,1842.7901912552325,661.2097390003755,-303.20262069392084
37.875751503006015,1847.5807611027224,665.4997178899689,-303.30327392222375
38.016032064128254,1852.3608131995743,669.8014129382279,-303.3934093998889
38.1563126252505,1857.1303188919942,674.1147983588469,-303.4729984731216
38.296593186372746,1861.8892495894077,678.4398482954433,-303.5420125513481
38.43687374749499,1866.6375767646318,682.7765368217109,-303.60042310738504
38.57715430861723,1871.375271954046,687.1248379415777,-303.6482016776124
38.71743486973948,1876.1023067577628,691.4847255893604,-303.68531986214225
38.857715430861724,1880.8186528397973,695.8561736299202,-303.71174932498957
38.99799599198397,1885.524281928238,700.2391558588204,-303.72746179424325
39.138276553106216,1890.2191658154163,704.6336460024837,-303.73242906223436
39.278557114228455,1894.903276358074,709.0396177183477,-303.72662298570526
39.4188376753507,1899.5765854775345,713.4570445950262,-303.7100154859786
39.55911823647295,1904.2390651598698,717.8859001524643,-303.6825785491269
39.699398797595194,1908.890687456067,722.3261578420986,-303.6442842261372
39.83967935871743,1913.5314244821989,726.7777910470162,-303.595104633082
39.97995991983968,1918.1612484195884,731.2407730821144,-303.53501195128456
40.120240480961925,1922.7801315149773,735.7150771942603,-303.46397842748615
40.26052104208417,1927.3880460806913,740.2006765624519,-303.3819763740132
40.40080160320641,1931.9849644948058,744.6975442979768,-303.28897816894096
40.54108216432866,1936.5708592013134,749.2056534445771,-303.18495625626133
40.6813627254509,1941.145702710287,753.7249769786073,-303.0698831460479
40.82164328657315,1945.7094675980456,758.2554878091981,-302.9437314146194
40.96192384769539,1950.2621265073178,762.7971587784183,-302.8064737047048
41.102204408817634,1954.8036521474075,767.3499626614382,-302.6580827256075
41.24248496993988,1959.3340172943563,771.9138721666922,-302.49853125336904
41.38276553106213,1963.853194791106,776.4888599360426,-302.3277921309318
41.523046092184366,1968.361157547663,781.0748985449437,-302.14583826830176
