0.0,0.0,0.0
2.7481662086192955,0.0014461318901339837,0.0
5.496734615328933,0.005784810292880138,0.0
8.24570217561677,0.013016456903642393,0.0
10.995065844530018,0.023141490213220095,0.0
13.744822576676142,0.036160325506898516,0.0
16.49496932622833,0.052073374865813093,0.0
19.245503046927297,0.07088104716513044,0.0
21.99642069208221,0.09258374807131986,0.0
24.747719214582958,0.11718188004761032,0.0
27.499395566892417,0.14467584234853348,0.0
30.25144670105692,0.17506603102037843,0.0
33.00386956870716,0.20835283890164646,0.0
35.7566611210641,0.24453665562396054,0.0
38.5098183089367,0.2836178676061536,0.0
41.263338082731934,0.325596858062454,0.0
44.017217392453404,0.37047400699384525,0.0
46.771453187707266,0.4182496911926137,0.0
49.52604241770496,0.46892428424052923,0.0
52.28098203126592,0.5224981565065718,0.0
55.03626897682216,0.5789716751510241,0.0
57.79190020242004,0.6383452041204691,0.0
60.54787265572486,0.7006191041487,0.0
63.304183284023566,0.7657937327594482,0.0
66.06082903423066,0.8338694442604719,0.0
68.81780685288686,0.9048465897471942,0.0
71.57511368616588,0.978725517102248,0.0
74.33274647987719,1.0555065709927476,0.0
77.0907021794701,1.1351900928711984,0.0
79.84897773003377,1.2177764209764064,0.0
82.60757007630627,1.3032658903298397,0.0
85.36647616267146,1.3916588327392674,0.0
88.12569293316801,1.4829555767955753,0.0
90.88521733149082,1.5771564478714026,0.0
93.64504630099236,1.6742617681265983,0.0
96.40517678468677,1.7742718564995812,0.0
99.16560572525759,1.8771870287137062,0.0
101.92633006505548,1.9830075972740815,0.0
104.68734674610414,2.091733871467113,0.0
107.4486527101044,2.2033661573614154,0.0
110.21024489843558,2.3179047578046266,0.0
112.9721202521605,2.4353499724279573,0.0
115.73427571202728,2.555702097642097,0.0
118.49670821847576,2.6789614266372155,0.0
121.25941471163787,2.8051282493829603,0.0
124.0223921313409,2.9342028526298236,0.0
126.78563741711378,3.066185519905048,0.0
129.54914750818898,3.201076531518538,0.0
132.31291934350338,3.3388761645551313,0.0
135.076949861706,3.4795846928791434,0.0
137.84123600115754,3.6232023871334604,0.0
140.6057746999386,3.7697295147368095,0.0
143.37056289584598,3.919166339887397,0.0
146.13559752640413,4.071513123559271,0.0
148.90087552886098,4.226770123503229,0.0
151.666393840198,4.384937594245912,0.0
154.43214939712834,4.546015787092074,0.0
157.19813913610233,4.710004950120037,0.0
159.96435999331334,4.876905328184421,0.0
162.7308089046951,5.046717162917503,0.0
165.49748280593212,5.219440692722401,0.0
168.264378632457,5.395076152780803,0.0
171.0314933194586,5.573623775045235,0.0
173.79882380188155,5.755083788247248,0.0
176.56636701443358,5.939456417889232,0.0
179.33411989158412,6.126741886246691,0.0
182.10207936757342,6.316940412371423,0.0
184.8702423764098,6.5100522120851565,0.0
187.63860585187876,6.706077497986371,0.0
190.40716672754115,6.9050164794443845,0.0
193.17592193674318,7.106869362599355,0.0
195.94486841261096,7.311636350367735,0.0
198.71400308806142,7.519317642435453,0.0
